job Name,Title,Company,Occupation,Specs,Link
data science,IT Senior Data Engineer,Gulf International Bank Other locations,Full Time,"['Full TimeExperienced', 'Installation/Maintenance/Repair', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Engineering', 'Computer Engineering', 'Software Engineering', 'Software Development', 'CCNA']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/vILiCDLCoK7z-IT-Senior-Data-Engineer-Gulf-International-Bank---Other-locations-Khobar-Saudi-Arabia
data science,Data Classification Engineer - Titus,Help AG,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Engineering', 'Computer Engineering', 'SQL', 'Python', 'Software Development']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/xX0S3ncuxW1J-Data-Classification-Engineer---Titus-Help-AG-Riyadh-Saudi-Arabia
data science,Data Analyst ( Power BI),London International Patient Services,Full Time,"['Full TimeExperienced', '1 - 2 Yrs of Exp', 'Analyst/Research', 'Analyst', 'Analysis', 'Data', 'Computer Science', 'Data Analysis', 'BI', 'Power BI', 'SQL', 'Data Analyst']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/53W7IORxeM7o-Data-Analyst-Power-BI-London-International-Patient-Services-Cairo-Egypt
data science,Medical Science Liaison - Kuwait,"Amgen Foundation, Inc.",Full Time,"['Full TimeNot specified', 'R&D/Science', 'Medical/Healthcare', 'Pharmaceutical', 'Pharmacy', 'Science', 'Medical', 'Administration', 'Data Entry', 'Data Processor', 'Health Care']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/jvXX0Rm7GVSn-Medical-Science-Liaison---Kuwait-Amgen-Foundation-Inc-Dubai-United-Arab-Emirates
data science,Senior Data Analyst,Professional Recruitment,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Analysis', 'Data Analysis', 'Business Analysis', 'Microsoft Office', 'SQL']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/2jVDpI77qK0c-Senior-Data-Analyst-Professional-Recruitment-Riyadh-Saudi-Arabia
data science,Data Centre Facility Engineer,Gulf International Bank Other locations,Full Time,"['Full TimeExperienced', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Engineering - Mechanical/Electrical', 'engineering', 'information technology (it)', 'computer science', 'mechanical engineering', 'maintenance', 'installation', 'communication skills']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/AJruI4GBpW50-Data-Centre-Facility-Engineer-Gulf-International-Bank---Other-locations-Khobar-Saudi-Arabia
data science,Fixed data Support Sr. Engineer,Vodafone Egypt,Full Time,"['Full TimeNot specified', 'Installation/Maintenance/Repair', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Computer Science', 'Information Technology (IT)', 'Engineering', 'Software Development', 'Linux', 'SQL', 'Computer Engineering']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/leKLbv5F8OWv-Fixed-data-Support-Sr-Engineer-Vodafone---Egypt-Cairo-Egypt
data science,HR Data Analyst,Q-Express Documents Transport G25,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Data Analysis', 'Analysis', 'Computer Science', 'Information Technology (IT)', 'Microsoft Office', 'SQL', 'Microsoft Excel']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/1YH9Nxb4n9oU-HR-Data-Analyst-Q-Express-Documents-Transport---G25-Dubai-United-Arab-Emirates
data science,Data Analyst,AECOM,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Data Analysis', 'Analysis', 'Computer Science', 'Information Technology (IT)', 'SQL', 'Microsoft Office', 'Microsoft Excel']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/In9BFIMdoJwh-Data-Analyst-AECOM-Riyadh-Saudi-Arabia
data science,Data Engineer,AECOM,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Computer Engineering', 'Engineering', 'Software Engineering', 'Software Development', 'SQL']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/yI9VhuLTZqQ7-Data-Engineer-AECOM-Riyadh-Saudi-Arabia
data science,Data Center Facility Engineer (Electrical/Mechanical),Amazon Data Serv Emirates LLC,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Sales/Retail', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Engineering', 'EMC', 'Cisco', 'Data Center', 'IBM']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/jF1Gd9XgSkhO-Data-Center-Facility-Engineer-ElectricalMechanical-Amazon-Data-Serv-Emirates-LLC-Abu-Dhabi-United-Arab-Emirates
data science,Enterprise Data Warehouse Architect,Sscegypt,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Engineering - Mechanical/Electrical', 'information technology (it)', 'computer science', 'computer engineering', 'software engineering', 'engineering', 'sql', 'oracle']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/GPFXhTU4eujl-Enterprise-Data-Warehouse-Architect-Sscegypt-Cairo-Egypt
data science,ENTERPRISE DATA WAREHOUSE ARCHITECT,Commercial International Group,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Engineering - Mechanical/Electrical', 'information technology (it)', 'computer science', 'computer engineering', 'software engineering', 'engineering', 'sql', 'oracle']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/JrH27EWqVsky-ENTERPRISE-DATA-WAREHOUSE-ARCHITECT-Commercial-International-Group-Cairo-Egypt
data science,Enterprise Data Warehouse Architect,SSC,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Engineering - Mechanical/Electrical', 'information technology (it)', 'computer science', 'computer engineering', 'software engineering', 'etl', 'design', 'operations']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/yXDbmlFRy20l-Enterprise-Data-Warehouse-Architect-SSC-Cairo-Egypt
data science,Data Science Instructor,EpsilonAI,Full TimePart Time,"['Full TimePart TimeExperienced', '1+ Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Training/Instructor', 'Data Science', 'Computer Science', 'Computer Engineering', 'Python', 'Machine Learning', 'Deep Learning', 'Artificial Intelligence (AI)']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/14BEtt96p9wi-Data-Science-Instructor-EpsilonAI-Cairo-Egypt
data science,Junior Data Analyst,Prometeon Tyres Group – Egypt  (Ex-Pirelli Tyres Egypt),Full Time,"['Full TimeEntry Level', '0 - 1 Yrs of Exp', 'IT/Software Development', 'Analysis', 'analytical', 'Computer Science', 'Data Analysis', 'Information Technology (IT)']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/yVfxNcTzpXH0-Junior-Data-Analyst-Prometeon-Tyres-Group-–-Egypt-Ex-Pirelli-Tyres-Egypt-Alexandria-Egypt
data science,ML & Data Analytics Senior Specialist,Vodafone Egypt,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Computer Science', 'Information Technology (IT)', 'Python', 'Software', 'Software Engineering', 'Computer Engineering', 'Software Development']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/mWJtYYF0H69H-ML-Data-Analytics-Senior-Specialist-Vodafone---Egypt-Cairo-Egypt
data science,GIS & Data Management Technician,WorleyParsons,Full Time,"['Full TimeNot specified', 'Engineering - Construction/Civil/Architecture', 'IT/Software Development', 'Engineering - Telecom/Technology', 'GIS', 'Information Technology (IT)', 'Computer Science', 'Software Development', 'Engineering', 'javaScript', 'Software Engineering']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/wfjzOY5iJHdl-GIS-Data-Management-Technician-WorleyParsons-Kuwait-City-Kuwait
data science,Senior Backend/Data Engineer,Skilkit,Full TimeWork From Home,"['Full TimeWork From HomeExperienced', '4 - 10 Yrs of Exp', 'Human Resources', 'IT/Software Development', 'Training/Instructor', 'backend', 'AWS', 'Computer Science', 'Engineering', 'Information Technology (IT)', 'JavaScript', 'Laravel']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/4gqpTuSLhfWh-Senior-BackendData-Engineer-Skilkit-Dubai-United-Arab-Emirates
data science,Data Engineer,Vistas Global,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Computer Engineering', 'Engineering', 'Software Engineering', 'Software Development', 'SQL']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/kQBWVXTeEwQI-Data-Engineer-Vistas-Global-Doha-Qatar
data science,Data Scientist,Vistas Global,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Python', 'Computer Science', 'Information Technology (IT)', 'SQL', 'Data Science', 'Data Scientist', 'Machine Learning']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/gacMYmJhiwmr-Data-Scientist-Vistas-Global-Doha-Qatar
data science,Data Solutions Manager,Giza Arabia Systems,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Sales/Retail', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Sales', 'Sales Skills', 'Engineering', 'Microsoft Office', 'Sales Target']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/0sELkEr80cmO-Data-Solutions-Manager-Giza-Arabia-Systems-Cairo-Egypt
data science,Data Engineer,Blackstone eIT,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Computer Engineering', 'Engineering', 'Software Engineering', 'Software Development', 'SQL']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/HjwLEc9TLydl-Data-Engineer-Blackstone-eIT-Aggregated-Dubai-United-Arab-Emirates
data science,Junior Data Scientist,Cultiv,Full Time,"['Full TimeExperienced', '1 - 5 Yrs of Exp', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Computer Science', 'Algorithms', 'Database', 'Mathematics', 'Python', 'Statistics', 'NLP']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/zqp8h57Qt0vc-Junior-Data-Scientist-Cultiv-Cairo-Egypt
data science,Data Analyst,Kashier Payment Solutions,Full Time,"['Full TimeEntry Level', '1 - 3 Yrs of Exp', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Analysis', 'business', 'Computer Science', 'Data', 'Data Analysis', 'Database', 'ETL']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/PLaodb5PEatX-Data-Analyst-Kashier-Payment-Solutions-Cairo-Egypt
data science,Data Scientist,DBS,Full Time,"['Full TimeExperienced', '3+ Yrs of Exp', 'Analyst/Research', 'Algorithms', 'Computer Science', 'Data Science', 'Information Technology (IT)', 'NumPy', 'Python', 'SQL', 'Machine Learning', 'data scientist']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/ILwyRZjCXPxK-Data-Scientist-DBS-Cairo-Egypt
data science,Master Data and Reference Data Specialist,"Telecom Systems Provider, LLC",Full Time,"['Full TimeExperienced', '3+ Yrs of Exp', 'Administration', 'IT/Software Development', 'Analyst/Research', 'Computer Science', 'Information Technology (IT)', 'Databases', 'SQL', 'Master Data Management', 'Data Analysis', 'Data']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/b5wKUlNeDSEj-Master-Data-and-Reference-Data-Specialist-Telecom-Systems-Provider-LLC-Cairo-Egypt
data science,Data Quality Analyst,"Telecom Systems Provider, LLC",Full Time,"['Full TimeExperienced', '3+ Yrs of Exp', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Data Analysis', 'Computer Science', 'Data', 'Data Analytics', 'Databases', 'quality']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/0VWK2CGSypGO-Data-Quality-Analyst-Telecom-Systems-Provider-LLC-Cairo-Egypt
data science,Network Engineer,tele-bridge,Full TimeFreelance / ProjectRemote,"['Full TimeFreelance / ProjectRemoteExperienced', '1 - 4 Yrs of Exp', 'Engineering - Telecom/Technology', 'Cisco ACI', 'Cisco', 'ACI', 'Engineering', 'Information Technology (IT)', 'Network Engineering', 'Computer Science', 'Data Network', 'network']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/nSUCs2qfkpxI-Network-Engineer-tele-bridge-Alexandria-United-States
data science,Business Analyst,BTC-Egypt Gold,Full TimeOn-site,"['Full TimeOn-siteExperienced', '2 - 4 Yrs of Exp', 'females_preferred', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Analysis', 'business', 'Business Analysis', 'Communication skills', 'Computer Science', 'Data', 'Information Technology (IT)']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/lztgWEXWi7y1-Business-Analyst-BTC-Egypt-Gold-Cairo-Egypt
data science,Backup Administrator - (Proficiency in French Language is required),DeepSource,Full Time,"['Full TimeNot specified', 'Installation/Maintenance/Repair', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'System Administration', 'Engineering', 'Data Backup', 'Backup', 'SQL']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/8iny52Um56dL-Backup-Administrator---Proficiency-in-French-Language-is-required-DeepSource-Cairo-Egypt
data science,Validation Engineer,General Motors,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Quality', 'Engineering - Telecom/Technology', 'Engineering', 'Computer Science', 'Software Engineering', 'Software Testing', 'Pharmaceutical', 'Validation', 'C#']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/J5gpPrKXPXWz-Validation-Engineer-General-Motors-Cairo-Egypt
data science,"Associate Vendor Manager, RVR",Amazon MENA,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Sales/Retail', 'Engineering - Telecom/Technology', 'information technology (it)', 'computer science', 'engineering', 'microsoft office', 'software', 'sql', 'business']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/7jkDPQvoVEws-Associate-Vendor-Manager-RVR-Amazon-MENA-Riyadh-Saudi-Arabia
data science,Lead Project Controls Engineer,NES Fircroft,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Project/Program Management', 'Engineering - Telecom/Technology', 'Engineering', 'Project Management', 'Computer Science', 'Information Technology (IT)', 'Computer Engineering', 'Cost Control', 'Project']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/VjP6sY1FHLwd-Lead-Project-Controls-Engineer-NES-Fircroft-Dubai-United-Arab-Emirates
data science,iOS Developer,Sscegypt,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Quality', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'iOS', 'Software Development', 'Software Engineering', 'Android', 'Swift']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/omqXhrKOKkE8-iOS-Developer-Sscegypt-Cairo-Egypt
data science,"Call Center Advisor (English Queue), Etisalat UAE project (Corporate Account)",Etisalat Egypt,Full Time,"['Full TimeEntry Level', 'Customer Service/Support', 'Operations/Management', 'Sales/Retail', 'Benefits', 'Call Center', 'Customer Care', 'Customer Service', 'Customer Support', 'Medical', 'Training']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/k6qy54qszTvD-Call-Center-Advisor-English-Queue-Etisalat-UAE-project-Corporate-Account-Etisalat-Egypt-Cairo-Egypt
data science,"Call Center Advisor for A corporate account (English Department), Etisalat UAE Project",Etisalat Egypt,Full Time,"['Full TimeEntry Level', '0 - 15 Yrs of Exp', 'Banking', 'Customer Service/Support', 'Sales/Retail', 'Computer Skills', 'chat', 'Customer Care', 'Customer Service', 'Customer Support', 'Mail', 'English']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Bam5G65VFnhn-Call-Center-Advisor-for-A-corporate-account-English-Department-Etisalat-UAE-Project-Etisalat-Egypt-Cairo-Egypt
data science,iOS Developer,SSC,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Quality', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'iOS', 'Software Development', 'Software Engineering', 'Android', 'Swift']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/X9K3mLJ2XYtx-iOS-Developer-SSC-Cairo-Egypt
data science,Senior IOS Developer,Confidential,Full Time,"['Full TimeExperienced', '3 - 10 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'iOS', 'iOS Development', 'Mobile Development', 'Mobile Developing', 'Swift', 'Computer Science', 'Core Animation', 'Core Data']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Jrfkw0nuyEcG-Senior-IOS-Developer-Giza-Egypt
data science,Mid-Level GEOINT Imagery Analyst,"Bts, Llc",Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Project/Program Management', 'Analyst/Research', 'information technology (it)', 'computer science', 'analysis', 'project management', 'data analysis', 'analytical', 'data']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/7YraxuBHC8sL-Mid-Level-GEOINT-Imagery-Analyst-Bts-Llc-Kuwait-City-Kuwait
data science,"Small & Medium Business Account (Etisalat UAE), English Speakers",Etisalat Egypt,Full Time,"['Full TimeEntry Level', 'Administration', 'Customer Service/Support', 'Operations/Management', 'Computer Skills', 'chat', 'Customer Care', 'Customer Service', 'Customer Support', 'Mail', 'English']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/snX8NJYTkMLb-Small-Medium-Business-Account-Etisalat-UAE-English-Speakers-Etisalat-Egypt-Cairo-Egypt
data science,"Business Account (Etisalat UAE), Customer Service English department",Etisalat Egypt,Full Time,"['Full TimeEntry Level', '0 - 15 Yrs of Exp', 'Customer Service/Support', 'Computer Skills', 'chat', 'Customer Care', 'Customer Service', 'Customer Support', 'Mail', 'English', 'Medical', 'Back office']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/KXp2OqaXBMcb-Business-Account-Etisalat-UAE-Customer-Service-English-department-Etisalat-Egypt-Cairo-Egypt
data science,"Small & Medium Business (Etisalat UAE), English Account Advisor, Maadi",Etisalat Egypt,Full Time,"['Full TimeEntry Level', '0 - 15 Yrs of Exp', 'Customer Service/Support', 'Operations/Management', 'Computer Skills', 'chat', 'Customer Care', 'Customer Service', 'Customer Support', 'Mail', 'English', 'Medical']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/gBgf5P0xOuks-Small-Medium-Business-Etisalat-UAE-English-Account-Advisor-Maadi-Etisalat-Egypt-Cairo-Egypt
data science,Analyst - New Initiatives and Third Party Risk Oversight,ADCB Abu Dhabi Commercial Bank,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Analysis', 'Information Technology (IT)', 'Computer Science', 'Business Analysis', 'Finance', 'Accounting', 'Microsoft Office']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/VFjrAlYubqtI-Analyst---New-Initiatives-and-Third-Party-Risk-Oversight-ADCB-Abu-Dhabi-Commercial-Bank-Abu-Dhabi-United-Arab-Emirates
data science,Technology Analyst,DigitalQatalyst DMCC,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Analyst', 'Business Analysis', 'Analysis', 'Software Development', 'Business Analyst']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/OMa5eFeWXJk9-Technology-Analyst-DigitalQatalyst-DMCC-Dubai-United-Arab-Emirates
data science,CRM Customer Insights Senior Analyst,Magrabi Retail,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Marketing/PR/Advertising', 'Analyst/Research', 'Statistics', 'Computer Science', 'Information Technology (IT)', 'Market Research', 'Marketing', 'Analysis', 'Commercial Insights']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/mBScssRGTtGF-CRM-Customer-Insights-Senior-Analyst-Magrabi-Retail-Cairo-Egypt
data science,Stage - Chargé de mission Développement Durable H/F,Suez,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Education/Teaching', 'Education', 'Teaching', 'English', 'English Teaching', 'Communication Skills', 'Data Stage', 'Computer Science']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/IBoVVoBHlpEY-Stage---Chargé-de-mission-Développement-Durable-HF-Suez-Suez-Egypt
data science,Senior Software Business Analyst,AFFSQUARE,Full Time,"['Full TimeExperienced', '5 - 7 Yrs of Exp', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Analysis', 'analytical', 'Analyst', 'business', 'Business Analysis', 'Communication skills', 'Computer Science']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/k8dm6YpAhNwG-Senior-Software-Business-Analyst-AFFSQUARE-Cairo-Egypt
data science,"Analyst - Credit and Collections Dubai, United Arab Emirates Posted on 01/16/2024 Be the First to Apply","WESCO International, Inc.",Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Analysis', 'Information Technology (IT)', 'Computer Science', 'Business Analysis', 'Finance', 'Accounting', 'Microsoft Office']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/2pesUw8inqyw-Analyst---Credit-and-Collections-Dubai-United-Arab-Emirates-Posted-on-01162024-Be-the-First-to-Apply-WESCO-International-Inc-Dubai-United-Arab-Emirates
data science,Problem Management Senior Analyst,Sscegypt,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'information technology (it)', 'computer science', 'engineering', 'software development', 'english', 'analysis', 'management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/uAuPRz7U81F2-Problem-Management-Senior-Analyst-Sscegypt-Cairo-Egypt
data science,Animator,GUC,Full Time,"['Full TimeNot specified', 'Creative/Design/Art', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Animation', 'Adobe Photoshop', 'Adobe Illustrator', 'Design', 'Graphic Design', 'Information Technology (IT)', 'Computer Science']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/1fWsa1ll8tFA-Animator-GUC-Cairo-Egypt
data science,Group IT Manager (MS Dynamics Experience),Confidential,Full Time,"['Full TimeSenior Management', '16+ Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Microsoft Dynamics CRM', 'microsoft dynamics 365', 'CRM', 'Computer Science', 'data centers', 'Project Management', 'Information Technology (IT)', 'ERP']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/4YI3EC3nXXDD-Group-IT-Manager-MS-Dynamics-Experience-Cairo-Egypt
data science,"Call Center Advisor (English Queue) at Etisalat UAE Project, Corporate Account",Etisalat Egypt,Full Time,"['Full TimeEntry Level', '0 - 15 Yrs of Exp', 'Banking', 'Customer Service/Support', 'Sales/Retail', 'Computer Skills', 'chat', 'Customer Care', 'Customer Service', 'Customer Support', 'Mail', 'English']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/eg0pr5ND8KAt-Call-Center-Advisor-English-Queue-at-Etisalat-UAE-Project-Corporate-Account-Etisalat-Egypt-Cairo-Egypt
data science,Data Analyst,Confidential,Full Time,"['Full TimeExperienced', '4 - 5 Yrs of Exp', 'Analyst/Research', 'Analysis', 'SQL', 'Computer Science', 'Tableau']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/fuYKxLZJxQzy-Data-Analyst-Cairo-Egypt
data science,Client Lifecycle Management Analyst,HSBC,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'information technology (it)', 'computer science', 'software development', 'engineering', '.net', 'business', 'management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Hvmf4gvu6c3V-Client-Lifecycle-Management-Analyst-HSBC-Dubai-United-Arab-Emirates
data science,Senior Business Analyst (Banking Experience),BBI-Consultancy,Full Time,"['Full TimeExperienced', '4+ Yrs of Exp', 'IT/Software Development', 'Banking', 'Analysis', 'Business Analysis', 'Information Technology (IT)', 'Data Analysis', 'Computer Science', 'Agile']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/mdsnAXzA11jh-Senior-Business-Analyst-Banking-Experience-BBI-Consultancy-Cairo-Egypt
data science,Applied Scientist II,Microsoft,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'computer science', 'information technology (it)', 'sql', 'engineering', 'machine learning', 'data science', 'science']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/dmF09kimTFzM-Applied-Scientist-II-Microsoft-Cairo-Egypt
data science,Senior Revenue Operations Analyst,Mozn,Full Time,"['Full TimeNot specified', 'Accounting/Finance', 'IT/Software Development', 'Analyst/Research', 'information technology (it)', 'sales', 'computer science', 'finance', 'management', 'operations', 'business']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/LVgFwLC6q6kf-Senior-Revenue-Operations-Analyst-Mozn-Riyadh-Saudi-Arabia
data science,Analyst - Credit Portfolio,ADCB Abu Dhabi Commercial Bank,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Analysis', 'Information Technology (IT)', 'Computer Science', 'Business Analysis', 'Finance', 'Accounting', 'Microsoft Office']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/OJoJuYaDW437-Analyst---Credit-Portfolio-ADCB-Abu-Dhabi-Commercial-Bank-Dubai-United-Arab-Emirates
data science,ITSM Senior Analyst - Service Now Developer,Antal International Egypt,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Analysis', 'Business Analysis', 'Finance', 'Accounting', 'Financial Analysis']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/r6iixziGG4AU-ITSM-Senior-Analyst---Service-Now-Developer-Antal-International---Egypt-Cairo-Egypt
data science,Business Analyst,PSH,Full Time,"['Full TimeExperienced', '3 - 10 Yrs of Exp', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Analysis', 'business', 'Business Analysis', 'Communication skills', 'Computer Science', 'Data', 'Information Technology (IT)']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/ExJRYpCDKpAL-Business-Analyst-PSH-Riyadh-Saudi-Arabia
data science,SAP ABAP Consultant,Confidential,Full Time,"['Full TimeExperienced', '5 - 7 Yrs of Exp', 'Accounting/Finance', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'ABAP Workbench', 'Webdynpro', 'OO', 'ABAP/4', 'Software Engineering']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/OmFjV3RJGejm-SAP-ABAP-Consultant-Cairo-Egypt
data science,Enterprise Backup Administrator,SSC,Full Time,"['Full TimeNot specified', 'Installation/Maintenance/Repair', 'IT/Software Development', 'Engineering - Telecom/Technology', 'information technology (it)', 'computer science', 'engineering', 'computer engineering', 'infrastructure', 'design', 'backup']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Gz66GzLlW5Z9-Enterprise-Backup-Administrator-SSC-Cairo-Egypt
data science,Strategy Analyst,Transmar,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Marketing/PR/Advertising', 'Analyst/Research', 'information technology (it)', 'computer science', 'analysis', 'business analysis', 'finance', 'marketing', 'research']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/eudtFv6xsSfi-Strategy-Analyst-Transmar-Cairo-Egypt
